
,,,01-31-00,02-15-18,,,

,,,z,,,,
,SPX Index,,,,,CWMA,
,BarTp=T,,,,,,
,Date,OPEN,HIGH,LOW,LAST_PRICE,,
,07/10/74 12:00,79.989999999999995,79.989999999999995,79.989999999999995,79.989999999999995,81.966071428571425,
,07/11/74 12:00,79.89,79.89,79.89,79.89,82.202857142857155,
,07/12/74 12:00,83.15,83.15,83.15,83.15,82.692499999999995,
,07/15/74 12:00,83.78,83.78,83.78,83.78,83.108928571428564,
,07/16/74 12:00,82.81,82.81,82.81,82.81,83.383214285714288,
,07/17/74 12:00,83.7,83.7,83.7,83.7,83.598214285714292,
,07/18/74 12:00,83.78,83.78,83.78,83.78,83.883214285714288,
,07/19/74 12:00,83.54,83.54,83.54,83.54,84.199642857142862,
,07/22/74 12:00,83.81,83.81,83.81,83.81,84.220357142857125,
,07/23/74 12:00,84.65,84.65,84.65,84.65,83.804285714285712,
,07/24/74 12:00,84.99,84.99,84.99,84.99,83.069642857142853,
,07/25/74 12:00,83.98,83.98,83.98,83.98,82.326428571428565,
,07/26/74 12:00,82.4,82.4,82.4,82.4,81.394285714285729,
,07/29/74 12:00,80.94,80.94,80.94,80.94,80.482857142857142,
,07/30/74 12:00,80.5,80.5,80.5,80.5,79.742142857142866,
,07/31/74 12:00,79.31,79.31,79.31,79.31,79.405000000000001,
,08/01/74 12:00,78.75,78.75,78.75,78.75,79.542857142857159,
,08/02/74 12:00,78.59,78.59,78.59,78.59,80.280357142857142,
,08/05/74 12:00,79.290000000000006,79.290000000000006,79.290000000000006,79.290000000000006,80.686785714285719,
,08/06/74 12:00,80.52,80.52,80.52,80.52,80.877499999999984,
,08/07/74 12:00,82.65,82.65,82.65,82.65,80.735357142857126,
,08/08/74 12:00,81.569999999999993,81.569999999999993,81.569999999999993,81.569999999999993,80.242499999999993,
,08/09/74 12:00,80.86,80.86,80.86,80.86,79.313214285714281,
,08/12/74 12:00,79.75,79.75,79.75,79.75,78.367857142857147,
,08/13/74 12:00,78.489999999999995,78.489999999999995,78.489999999999995,78.489999999999995,77.415714285714301,
,08/14/74 12:00,76.73,76.73,76.73,76.73,76.437857142857155,
,08/15/74 12:00,76.3,76.3,76.3,76.3,75.804999999999993,
,08/16/74 12:00,75.67,75.67,75.67,75.67,75.023214285714289,
,08/19/74 12:00,74.569999999999993,74.569999999999993,74.569999999999993,74.569999999999993,74.286785714285699,
,08/20/74 12:00,74.95,74.95,74.95,74.95,73.441071428571419,
,08/21/74 12:00,73.510000000000005,73.510000000000005,73.510000000000005,73.510000000000005,72.932857142857145,
,08/22/74 12:00,72.8,72.8,72.8,72.8,72.267499999999998,
,08/23/74 12:00,71.55,71.55,71.55,71.55,71.72607142857143,
,08/26/74 12:00,72.16,72.16,72.16,72.16,71.128214285714279,
,08/27/74 12:00,70.94,70.94,70.94,70.94,71.247499999999988,
,08/28/74 12:00,70.760000000000005,70.760000000000005,70.760000000000005,70.760000000000005,71.007857142857134,
,08/29/74 12:00,69.989999999999995,69.989999999999995,69.989999999999995,69.989999999999995,70.392142857142872,
,08/30/74 12:00,72.150000000000006,72.150000000000006,72.150000000000006,72.150000000000006,70.423571428571421,
,09/03/74 12:00,70.52,70.52,70.52,70.52,70.638571428571439,
,09/04/74 12:00,68.69,68.69,68.69,68.69,70.411428571428559,
,09/05/74 12:00,70.87,70.87,70.87,70.87,70.101428571428571,
,09/06/74 12:00,71.42,71.42,71.42,71.42,69.645714285714277,
,09/09/74 12:00,69.72,69.72,69.72,69.72,68.858571428571423,
,09/10/74 12:00,69.239999999999995,69.239999999999995,69.239999999999995,69.239999999999995,67.830000000000013,
,09/11/74 12:00,68.55,68.55,68.55,68.55,67.18357142857144,
,09/12/74 12:00,66.709999999999994,66.709999999999994,66.709999999999994,66.709999999999994,66.990357142857135,
,09/13/74 12:00,65.2,65.2,65.2,65.2,67.026428571428568,
,09/16/74 12:00,66.23,66.23,66.23,66.23,67.726428571428571,
,09/17/74 12:00,67.38,67.38,67.38,67.38,68.408571428571435,
,09/18/74 12:00,67.72,67.72,67.72,67.72,68.853928571428568,
,09/19/74 12:00,70.09,70.09,70.09,70.09,68.852499999999992,
,09/20/74 12:00,70.14,70.14,70.14,70.14,68.637857142857143,
,09/23/74 12:00,69.42,69.42,69.42,69.42,68.097857142857137,
,09/24/74 12:00,68.02,68.02,68.02,68.02,67.210714285714275,
,09/25/74 12:00,67.569999999999993,67.569999999999993,67.569999999999993,67.569999999999993,66.072857142857131,
,09/26/74 12:00,66.459999999999994,66.459999999999994,66.459999999999994,66.459999999999994,65.131428571428572,
,09/27/74 12:00,64.94,64.94,64.94,64.94,64.428571428571431,
,09/30/74 12:00,63.54,63.54,63.54,63.54,63.666428571428575,
,10/01/74 12:00,63.39,63.39,63.39,63.39,63.124285714285712,
,10/02/74 12:00,63.38,63.38,63.38,63.38,63.421428571428578,
,10/03/74 12:00,62.28,62.28,62.28,62.28,63.745000000000005,
,10/04/74 12:00,62.34,62.34,62.34,62.34,64.817142857142855,
,10/07/74 12:00,64.95,64.95,64.95,64.95,66.228928571428568,
,10/08/74 12:00,64.84,64.84,64.84,64.84,67.749642857142845,
,10/09/74 12:00,67.819999999999993,67.819999999999993,67.819999999999993,67.819999999999993,69.393214285714279,
,10/10/74 12:00,69.790000000000006,69.790000000000006,69.790000000000006,69.790000000000006,70.338214285714301,
,10/11/74 12:00,71.14,71.14,71.14,71.14,70.680714285714274,
,10/14/74 12:00,72.739999999999995,72.739999999999995,72.739999999999995,72.739999999999995,71.041071428571428,
,10/15/74 12:00,71.44,71.44,71.44,71.44,71.452857142857141,
,10/16/74 12:00,70.33,70.33,70.33,70.33,72.010357142857146,
,10/17/74 12:00,71.17,71.17,71.17,71.17,72.342857142857142,
,10/18/74 12:00,72.28,72.28,72.28,72.28,72.079285714285717,
,10/21/74 12:00,73.5,73.5,73.5,73.5,71.674285714285702,
,10/22/74 12:00,73.13,73.13,73.13,73.13,71.287857142857135,
,10/23/74 12:00,71.03,71.03,71.03,71.03,70.901428571428568,
,10/24/74 12:00,70.22,70.22,70.22,70.22,71.238571428571419,
,10/25/74 12:00,70.12,70.12,70.12,70.12,71.926071428571433,
,10/28/74 12:00,70.09,70.09,70.09,70.09,72.482142857142861,
,10/29/74 12:00,72.83,72.83,72.83,72.83,73.005714285714276,
,10/30/74 12:00,74.31,74.31,74.31,74.31,73.227499999999992,
,10/31/74 12:00,73.900000000000006,73.900000000000006,73.900000000000006,73.900000000000006,73.854642857142863,
,11/01/74 12:00,73.88,73.88,73.88,73.88,74.213571428571427,
,11/04/74 12:00,73.08,73.08,73.08,73.08,74.521071428571432,
,11/05/74 12:00,75.11,75.11,75.11,75.11,74.66857142857144,
,11/06/74 12:00,74.75,74.75,74.75,74.75,74.854642857142849,
,11/07/74 12:00,75.209999999999994,75.209999999999994,75.209999999999994,75.209999999999994,74.626071428571436,
,11/08/74 12:00,74.91,74.91,74.91,74.91,74.325000000000003,
,11/11/74 12:00,75.150000000000006,75.150000000000006,75.150000000000006,75.150000000000006,73.941785714285714,
,11/12/74 12:00,73.67,73.67,73.67,73.67,73.344285714285704,
,11/13/74 12:00,73.349999999999994,73.349999999999994,73.349999999999994,73.349999999999994,72.188214285714281,
,11/14/74 12:00,73.06,73.06,73.06,73.06,70.976785714285711,
,11/15/74 12:00,71.91,71.91,71.91,71.91,69.930000000000021,
,11/18/74 12:00,69.27,69.27,69.27,69.27,69.212142857142865,
,11/19/74 12:00,68.2,68.2,68.2,68.2,68.870357142857145,
,11/20/74 12:00,67.900000000000006,67.900000000000006,67.900000000000006,67.900000000000006,68.67,
,11/21/74 12:00,68.180000000000007,68.180000000000007,68.180000000000007,68.180000000000007,68.780714285714296,
,11/22/74 12:00,68.900000000000006,68.900000000000006,68.900000000000006,68.900000000000006,69.096071428571435,
,11/25/74 12:00,68.83,68.83,68.83,68.83,69.394999999999996,
,11/26/74 12:00,69.47,69.47,69.47,69.47,69.165714285714287,
,11/27/74 12:00,69.94,69.94,69.94,69.94,68.693928571428572,
,11/29/74 12:00,69.97,69.97,69.97,69.97,68.318214285714291,
,12/02/74 12:00,68.11,68.11,68.11,68.11,67.675714285714278,
,12/03/74 12:00,67.17,67.17,67.17,67.17,66.849642857142868,
,12/04/74 12:00,67.41,67.41,67.41,67.41,66.330357142857139,
,12/05/74 12:00,66.13,66.13,66.13,66.13,66.386071428571412,
,12/06/74 12:00,65.010000000000005,65.010000000000005,65.010000000000005,65.010000000000005,66.635357142857131,
,12/09/74 12:00,65.599999999999994,65.599999999999994,65.599999999999994,65.599999999999994,66.845357142857154,
,12/10/74 12:00,67.28,67.28,67.28,67.28,66.950357142857129,
,12/11/74 12:00,67.67,67.67,67.67,67.67,66.914999999999992,
,12/12/74 12:00,67.45,67.45,67.45,67.45,67.147857142857134,
,12/13/74 12:00,67.069999999999993,67.069999999999993,67.069999999999993,67.069999999999993,67.368928571428569,
,12/16/74 12:00,66.459999999999994,66.459999999999994,66.459999999999994,66.459999999999994,67.445357142857148,
,12/17/74 12:00,67.58,67.58,67.58,67.58,67.323571428571412,
,12/18/74 12:00,67.900000000000006,67.900000000000006,67.900000000000006,67.900000000000006,66.991428571428557,
,12/19/74 12:00,67.650000000000006,67.650000000000006,67.650000000000006,67.650000000000006,66.942499999999995,
,12/20/74 12:00,66.91,66.91,66.91,66.91,67.040357142857133,
,12/23/74 12:00,65.959999999999994,65.959999999999994,65.959999999999994,65.959999999999994,67.028214285714284,
,12/24/74 12:00,66.88,66.88,66.88,66.88,67.036785714285713,
,12/26/74 12:00,67.44,67.44,67.44,67.44,67.421785714285718,
,12/27/74 12:00,67.14,67.14,67.14,67.14,68.191785714285714,
,12/30/74 12:00,67.16,67.16,67.16,67.16,68.963214285714301,
,12/31/74 12:00,68.56,68.56,68.56,68.56,69.655000000000001,
,01/02/75 12:00,70.23,70.23,70.23,70.23,70.184642857142862,
,01/03/75 12:00,70.709999999999994,70.709999999999994,70.709999999999994,70.709999999999994,70.34142857142858,
,01/06/75 12:00,71.069999999999993,71.069999999999993,71.069999999999993,71.069999999999993,70.677142857142854,
,01/07/75 12:00,71.02,71.02,71.02,71.02,71.229642857142863,
,01/08/75 12:00,70.040000000000006,70.040000000000006,70.040000000000006,70.040000000000006,71.5625,
,01/09/75 12:00,71.17,71.17,71.17,71.17,71.66357142857143,
,01/10/75 12:00,72.61,72.61,72.61,72.61,71.844999999999999,
,01/13/75 12:00,72.31,72.31,72.31,72.31,71.965714285714284,
,01/14/75 12:00,71.680000000000007,71.680000000000007,71.680000000000007,71.680000000000007,71.777142857142863,
,01/15/75 12:00,72.14,72.14,72.14,72.14,71.585714285714275,
,01/16/75 12:00,72.05,72.05,72.05,72.05,71.302500000000009,
,01/17/75 12:00,70.959999999999994,70.959999999999994,70.959999999999994,70.959999999999994,71.347499999999997,
,01/20/75 12:00,71.08,71.08,71.08,71.08,71.495357142857131,
,01/21/75 12:00,70.7,70.7,70.7,70.7,71.856785714285721,
,01/22/75 12:00,71.739999999999995,71.739999999999995,71.739999999999995,71.739999999999995,72.785714285714292,
,01/23/75 12:00,72.069999999999993,72.069999999999993,72.069999999999993,72.069999999999993,73.761071428571441,
,01/24/75 12:00,72.98,72.98,72.98,72.98,74.862857142857138,
,01/27/75 12:00,75.37,75.37,75.37,75.37,75.481428571428552,
,01/28/75 12:00,76.03,76.03,76.03,76.03,76.095714285714294,
,01/29/75 12:00,77.260000000000005,77.260000000000005,77.260000000000005,77.260000000000005,76.732857142857142,
,01/30/75 12:00,76.209999999999994,76.209999999999994,76.209999999999994,76.209999999999994,77.112142857142857,
,01/31/75 12:00,76.98,76.98,76.98,76.98,77.661071428571432,
,02/03/75 12:00,77.819999999999993,77.819999999999993,77.819999999999993,77.819999999999993,77.984642857142859,
,02/04/75 12:00,77.61,77.61,77.61,77.61,78.235357142857154,
,02/05/75 12:00,78.95,78.95,78.95,78.95,78.36964285714285,
,02/06/75 12:00,78.56,78.56,78.56,78.56,78.482142857142861,
,02/07/75 12:00,78.63,78.63,78.63,78.63,78.872500000000016,
,02/10/75 12:00,78.36,78.36,78.36,78.36,79.460357142857134,
,02/11/75 12:00,78.58,78.58,78.58,78.58,80.049285714285702,
,02/12/75 12:00,79.92,79.92,79.92,79.92,80.404642857142861,
,02/13/75 12:00,81.010000000000005,81.010000000000005,81.010000000000005,81.010000000000005,80.80285714285715,
,02/14/75 12:00,81.5,81.5,81.5,81.5,81.293214285714285,
,02/18/75 12:00,80.930000000000007,80.930000000000007,80.930000000000007,80.930000000000007,81.748571428571424,
,02/19/75 12:00,81.44,81.44,81.44,81.44,81.764642857142846,
,02/20/75 12:00,82.21,82.21,82.21,82.21,81.248928571428564,
,02/21/75 12:00,82.62,82.62,82.62,82.62,80.996071428571426,
,02/24/75 12:00,81.44,81.44,81.44,81.44,80.883571428571443,
,02/25/75 12:00,79.53,79.53,79.53,79.53,80.981785714285706,
,02/26/75 12:00,80.37,80.37,80.37,80.37,81.434642857142848,
,02/27/75 12:00,80.77,80.77,80.77,80.77,81.99071428571429,
,02/28/75 12:00,81.59,81.59,81.59,81.59,82.348214285714306,
,03/03/75 12:00,83.03,83.03,83.03,83.03,82.85107142857143,
,03/04/75 12:00,83.56,83.56,83.56,83.56,83.357857142857142,
,03/05/75 12:00,82.9,82.9,82.9,82.9,83.886785714285708,
,03/06/75 12:00,83.69,83.69,83.69,83.69,84.118928571428569,
,03/07/75 12:00,84.3,84.3,84.3,84.3,84.059642857142862,
,03/10/75 12:00,84.95,84.95,84.95,84.95,84.017857142857139,
,03/11/75 12:00,84.36,84.36,84.36,84.36,84.224642857142854,
,03/12/75 12:00,83.59,83.59,83.59,83.59,84.677500000000009,
,03/13/75 12:00,83.74,83.74,83.74,83.74,84.827499999999986,
,03/14/75 12:00,84.76,84.76,84.76,84.76,84.750357142857141,
,03/17/75 12:00,86.01,86.01,86.01,86.01,84.512500000000017,
,03/18/75 12:00,85.13,85.13,85.13,85.13,84.246428571428552,
,03/19/75 12:00,84.34,84.34,84.34,84.34,83.495000000000005,
,03/20/75 12:00,83.61,83.61,83.61,83.61,82.986428571428604,
,03/21/75 12:00,83.39,83.39,83.39,83.39,82.956785714285715,
,03/24/75 12:00,81.42,81.42,81.42,81.42,83.078571428571422,
,03/25/75 12:00,82.06,82.06,82.06,82.06,83.123571428571424,
,03/26/75 12:00,83.59,83.59,83.59,83.59,83.023571428571429,
,03/27/75 12:00,83.85,83.85,83.85,83.85,82.905714285714268,
,03/31/75 12:00,83.36,83.36,83.36,83.36,82.592142857142861,
,04/01/75 12:00,82.64,82.64,82.64,82.64,82.117857142857147,
,04/02/75 12:00,82.43,82.43,82.43,82.43,81.553214285714276,
,04/03/75 12:00,81.510000000000005,81.510000000000005,81.510000000000005,81.510000000000005,81.26428571428572,
,04/04/75 12:00,80.88,80.88,80.88,80.88,81.539999999999992,
,04/07/75 12:00,80.349999999999994,80.349999999999994,80.349999999999994,80.349999999999994,82.066785714285714,
,04/08/75 12:00,80.989999999999995,80.989999999999995,80.989999999999995,80.989999999999995,82.655714285714311,
,04/09/75 12:00,82.84,82.84,82.84,82.84,83.53714285714284,
,04/10/75 12:00,83.77,83.77,83.77,83.77,84.447499999999991,
,04/11/75 12:00,84.18,84.18,84.18,84.18,85.239285714285714,
,04/14/75 12:00,85.6,85.6,85.6,85.6,85.970357142857139,
,04/15/75 12:00,86.3,86.3,86.3,86.3,86.24035714285715,
,04/16/75 12:00,86.6,86.6,86.6,86.6,86.619285714285709,
,04/17/75 12:00,87.25,87.25,87.25,87.25,86.839642857142849,
,04/18/75 12:00,86.3,86.3,86.3,86.3,86.713571428571441,
,04/21/75 12:00,87.23,87.23,87.23,87.23,86.548928571428561,
,04/22/75 12:00,87.09,87.09,87.09,87.09,86.53857142857143,
,04/23/75 12:00,86.12,86.12,86.12,86.12,86.429999999999993,
,04/24/75 12:00,86.04,86.04,86.04,86.04,86.210357142857134,
,04/25/75 12:00,86.62,86.62,86.62,86.62,86.429285714285726,
,04/28/75 12:00,86.23,86.23,86.23,86.23,86.84571428571428,
,04/29/75 12:00,85.64,85.64,85.64,85.64,87.506071428571431,
,04/30/75 12:00,87.3,87.3,87.3,87.3,88.270714285714277,
,05/01/75 12:00,88.1,88.1,88.1,88.1,88.531071428571437,
,05/02/75 12:00,89.22,89.22,89.22,89.22,88.829285714285717,
,05/05/75 12:00,90.08,90.08,90.08,90.08,89.145714285714277,
,05/06/75 12:00,88.64,88.64,88.64,88.64,89.564642857142871,
,05/07/75 12:00,89.08,89.08,89.08,89.08,89.88821428571427,
,05/08/75 12:00,89.56,89.56,89.56,89.56,90.364642857142854,
,05/09/75 12:00,90.53,90.53,90.53,90.53,90.929285714285697,
,05/12/75 12:00,90.61,90.61,90.61,90.61,91.200714285714284,
,05/13/75 12:00,91.58,91.58,91.58,91.58,91.128214285714279,
,05/14/75 12:00,92.27,92.27,92.27,92.27,91.032499999999999,
,05/15/75 12:00,91.41,91.41,91.41,91.41,90.787142857142854,
,05/16/75 12:00,90.43,90.43,90.43,90.43,90.305714285714302,
,05/19/75 12:00,90.53,90.53,90.53,90.53,89.962142857142865,
,05/20/75 12:00,90.07,90.07,90.07,90.07,89.994285714285724,
,05/21/75 12:00,89.06,89.06,89.06,89.06,90.026785714285708,
,05/22/75 12:00,89.39,89.39,89.39,89.39,89.939999999999984,
,05/23/75 12:00,90.58,90.58,90.58,90.58,89.871428571428581,
,05/27/75 12:00,90.34,90.34,90.34,90.34,90.200714285714284,
,05/28/75 12:00,89.71,89.71,89.71,89.71,90.848928571428573,
,05/29/75 12:00,89.68,89.68,89.68,89.68,91.448928571428567,
,05/30/75 12:00,91.15,91.15,91.15,91.15,91.851428571428571,
,06/02/75 12:00,92.58,92.58,92.58,92.58,92.204285714285703,
,06/03/75 12:00,92.89,92.89,92.89,92.89,92.420714285714297,
,06/04/75 12:00,92.6,92.6,92.6,92.6,92.22071428571428,
,06/05/75 12:00,92.69,92.69,92.69,92.69,91.773571428571444,
,06/06/75 12:00,92.48,92.48,92.48,92.48,91.379285714285714,
,06/09/75 12:00,91.21,91.21,91.21,91.21,90.939999999999984,
,06/10/75 12:00,90.44,90.44,90.44,90.44,90.711071428571429,
,06/11/75 12:00,90.55,90.55,90.55,90.55,90.791428571428568,
,06/12/75 12:00,90.08,90.08,90.08,90.08,90.695714285714288,
,06/13/75 12:00,90.52,90.52,90.52,90.52,90.620357142857145,
,06/16/75 12:00,91.46,91.46,91.46,91.46,90.981785714285721,
,06/17/75 12:00,90.58,90.58,90.58,90.58,91.434285714285707,
,06/18/75 12:00,90.39,90.39,90.39,90.39,92.065714285714279,
,06/19/75 12:00,92.02,92.02,92.02,92.02,92.713214285714272,
,06/20/75 12:00,92.61,92.61,92.61,92.61,93.337142857142865,
,06/23/75 12:00,93.62,93.62,93.62,93.62,93.895714285714277,
,06/24/75 12:00,94.19,94.19,94.19,94.19,94.30321428571429,
,06/25/75 12:00,94.62,94.62,94.62,94.62,94.647857142857177,
,06/26/75 12:00,94.81,94.81,94.81,94.81,94.794285714285721,
,06/27/75 12:00,94.81,94.81,94.81,94.81,94.693214285714291,
,06/30/75 12:00,95.19,95.19,95.19,95.19,94.617142857142838,
,07/01/75 12:00,94.85,94.85,94.85,94.85,94.330000000000013,
,07/02/75 12:00,94.18,94.18,94.18,94.18,94.043928571428566,
,07/03/75 12:00,94.36,94.36,94.36,94.36,94.161071428571418,
,07/07/75 12:00,93.54,93.54,93.54,93.54,94.281071428571423,
,07/08/75 12:00,93.39,93.39,93.39,93.39,94.377142857142843,
,07/09/75 12:00,94.8,94.8,94.8,94.8,94.612499999999997,
,07/10/75 12:00,94.81,94.81,94.81,94.81,94.916785714285723,
,07/11/75 12:00,94.66,94.66,94.66,94.66,94.926428571428559,
,07/14/75 12:00,95.19,95.19,95.19,95.19,94.652857142857144,
,07/15/75 12:00,95.61,95.61,95.61,95.61,94.263214285714284,
,07/16/75 12:00,94.61,94.61,94.61,94.61,93.740714285714276,
,07/17/75 12:00,93.63,93.63,93.63,93.63,93.055357142857133,
,07/18/75 12:00,93.2,93.2,93.2,93.2,92.167142857142849,
,07/21/75 12:00,92.44,92.44,92.44,92.44,91.430357142857162,
,07/22/75 12:00,91.45,91.45,91.45,91.45,90.696428571428584,
,07/23/75 12:00,90.18,90.18,90.18,90.18,90.002499999999984,
,07/24/75 12:00,90.07,90.07,90.07,90.07,89.36,
,07/25/75 12:00,89.29,89.29,89.29,89.29,89.056428571428569,
,07/28/75 12:00,88.69,88.69,88.69,88.69,88.861785714285702,
,07/29/75 12:00,88.19,88.19,88.19,88.19,88.573571428571427,
,07/30/75 12:00,88.83,88.83,88.83,88.83,88.153571428571439,
,07/31/75 12:00,88.75,88.75,88.75,88.75,87.607857142857156,
,08/01/75 12:00,87.99,87.99,87.99,87.99,87.176428571428573,
,08/04/75 12:00,87.15,87.15,87.15,87.15,86.844642857142844,
,08/05/75 12:00,86.23,86.23,86.23,86.23,86.51035714285716,
,08/06/75 12:00,86.25,86.25,86.25,86.25,86.408928571428561,
,08/07/75 12:00,86.3,86.3,86.3,86.3,86.528571428571425,
,08/08/75 12:00,86.02,86.02,86.02,86.02,86.391785714285703,
,08/11/75 12:00,86.55,86.55,86.55,86.55,86.204642857142858,
,08/12/75 12:00,87.12,87.12,87.12,87.12,86.23,
,08/13/75 12:00,85.97,85.97,85.97,85.97,86.21142857142857,
,08/14/75 12:00,85.6,85.6,85.6,85.6,85.883928571428569,
,08/15/75 12:00,86.36,86.36,86.36,86.36,85.162142857142854,
,08/18/75 12:00,86.2,86.2,86.2,86.2,84.521785714285699,
,08/19/75 12:00,84.95,84.95,84.95,84.95,84.328571428571422,
,08/20/75 12:00,83.22,83.22,83.22,83.22,84.390714285714282,
,08/21/75 12:00,83.07,83.07,83.07,83.07,84.19714285714285,
,08/22/75 12:00,84.28,84.28,84.28,84.28,84.206785714285715,
,08/25/75 12:00,85.06,85.06,85.06,85.06,84.772142857142853,
,08/26/75 12:00,83.96,83.96,83.96,83.96,85.405714285714296,
,08/27/75 12:00,84.43,84.43,84.43,84.43,85.558571428571426,
,08/28/75 12:00,86.4,86.4,86.4,86.4,85.762857142857143,
,08/29/75 12:00,86.88,86.88,86.88,86.88,85.94714285714285,
,09/02/75 12:00,85.48,85.48,85.48,85.48,85.945714285714288,
,09/03/75 12:00,86.03,86.03,86.03,86.03,85.952500000000015,
,09/04/75 12:00,86.2,86.2,86.2,86.2,85.584642857142853,
,09/05/75 12:00,85.62,85.62,85.62,85.62,85.078571428571436,
,09/08/75 12:00,85.89,85.89,85.89,85.89,84.597857142857151,
,09/09/75 12:00,84.6,84.6,84.6,84.6,84.152142857142863,
,09/10/75 12:00,83.79,83.79,83.79,83.79,83.698928571428581,
,09/11/75 12:00,83.45,83.45,83.45,83.45,83.166785714285695,
,09/12/75 12:00,83.3,83.3,83.3,83.3,82.830714285714294,
,09/15/75 12:00,82.88,82.88,82.88,82.88,83.042857142857159,
,09/16/75 12:00,82.09,82.09,82.09,82.09,83.729285714285695,
,09/17/75 12:00,82.37,82.37,82.37,82.37,84.138571428571439,
,09/18/75 12:00,84.06,84.06,84.06,84.06,84.457499999999996,
,09/19/75 12:00,85.88,85.88,85.88,85.88,84.91785714285713,
,09/22/75 12:00,85.07,85.07,85.07,85.07,85.251071428571422,
,09/23/75 12:00,84.94,84.94,84.94,84.94,85.595000000000013,
,09/24/75 12:00,85.74,85.74,85.74,85.74,85.512500000000003,
,09/25/75 12:00,85.64,85.64,85.64,85.64,85.105357142857159,
,09/26/75 12:00,86.19,86.19,86.19,86.19,84.534999999999997,
,09/29/75 12:00,85.03,85.03,85.03,85.03,84.263571428571439,
,09/30/75 12:00,83.87,83.87,83.87,83.87,84.564642857142857,
,10/01/75 12:00,82.93,82.93,82.93,82.93,85.090714285714284,
,10/02/75 12:00,83.82,83.82,83.82,83.82,85.54500000000003,
,10/03/75 12:00,85.95,85.95,85.95,85.95,86.271071428571418,
,10/06/75 12:00,86.88,86.88,86.88,86.88,87.000714285714267,
,10/07/75 12:00,86.77,86.77,86.77,86.77,87.529642857142875,
,10/08/75 12:00,87.94,87.94,87.94,87.94,88.18249999999999,
,10/09/75 12:00,88.37,88.37,88.37,88.37,88.588928571428582,
,10/10/75 12:00,88.21,88.21,88.21,88.21,88.863928571428573,
,10/13/75 12:00,89.46,89.46,89.46,89.46,89.09,
,10/14/75 12:00,89.28,89.28,89.28,89.28,89.095714285714294,
,10/15/75 12:00,89.23,89.23,89.23,89.23,89.30857142857144,
,10/16/75 12:00,89.37,89.37,89.37,89.37,89.654642857142861,
,10/17/75 12:00,88.86,88.86,88.86,88.86,89.954285714285717,
,10/20/75 12:00,89.82,89.82,89.82,89.82,90.34178571428572,
,10/21/75 12:00,90.56,90.56,90.56,90.56,90.306785714285709,
,10/22/75 12:00,90.71,90.71,90.71,90.71,90.225357142857135,
,10/23/75 12:00,91.24,91.24,91.24,91.24,90.326071428571439,
,10/24/75 12:00,89.83,89.83,89.83,89.83,90.087857142857146,
,10/27/75 12:00,89.73,89.73,89.73,89.73,89.845000000000013,
,10/28/75 12:00,90.51,90.51,90.51,90.51,89.579285714285703,
,10/29/75 12:00,89.39,89.39,89.39,89.39,89.135714285714272,
,10/30/75 12:00,89.31,89.31,89.31,89.31,88.90964285714287,
,10/31/75 12:00,89.04,89.04,89.04,89.04,88.89071428571431,
,11/03/75 12:00,88.09,88.09,88.09,88.09,88.992499999999978,
,11/04/75 12:00,88.51,88.51,88.51,88.51,89.073571428571427,
,11/05/75 12:00,89.15,89.15,89.15,89.15,89.159285714285716,
,11/06/75 12:00,89.55,89.55,89.55,89.55,89.37642857142859,
,11/07/75 12:00,89.33,89.33,89.33,89.33,89.893928571428575,
,11/10/75 12:00,89.34,89.34,89.34,89.34,90.263214285714284,
,11/11/75 12:00,89.87,89.87,89.87,89.87,90.524642857142865,
,11/12/75 12:00,91.19,91.19,91.19,91.19,90.843571428571423,
,11/13/75 12:00,91.04,91.04,91.04,91.04,90.979285714285723,
,11/14/75 12:00,90.97,90.97,90.97,90.97,90.800357142857138,
,11/17/75 12:00,91.46,91.46,91.46,91.46,90.513571428571439,
,11/18/75 12:00,91,91,91,91,90.20750000000001,
,11/19/75 12:00,89.98,89.98,89.98,89.98,90.003214285714279,
,11/20/75 12:00,89.64,89.64,89.64,89.64,90.099285714285728,
,11/21/75 12:00,89.53,89.53,89.53,89.53,90.262142857142862,
,11/24/75 12:00,89.7,89.7,89.7,89.7,90.518571428571434,
,11/25/75 12:00,90.71,90.71,90.71,90.71,90.623928571428564,
,11/26/75 12:00,90.94,90.94,90.94,90.94,90.369642857142864,
,11/28/75 12:00,91.24,91.24,91.24,91.24,89.693928571428572,
,12/01/75 12:00,90.67,90.67,90.67,90.67,89.147142857142867,
,12/02/75 12:00,89.33,89.33,89.33,89.33,88.411785714285699,
,12/03/75 12:00,87.6,87.6,87.6,87.6,87.877857142857138,
,12/04/75 12:00,87.84,87.84,87.84,87.84,87.539642857142852,
,12/05/75 12:00,86.82,86.82,86.82,86.82,87.53714285714284,
,12/08/75 12:00,87.07,87.07,87.07,87.07,87.557142857142836,
,12/09/75 12:00,87.3,87.3,87.3,87.3,87.639285714285705,
,12/10/75 12:00,88.08,88.08,88.08,88.08,87.778214285714284,
,12/11/75 12:00,87.8,87.8,87.8,87.8,88.118214285714288,
,12/12/75 12:00,87.83,87.83,87.83,87.83,88.437857142857155,
,12/15/75 12:00,88.09,88.09,88.09,88.09,88.753214285714279,
,12/16/75 12:00,88.93,88.93,88.93,88.93,88.835000000000008,
,12/17/75 12:00,89.15,89.15,89.15,89.15,88.72607142857143,
,12/18/75 12:00,89.43,89.43,89.43,89.43,88.752500000000012,
